"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"119","17219096","Aldh9a1","56752","aldehyde dehydrogenase 9, subfamily A1",-0.310799814427982,9.62788596759145,-2.42674497901988,0.0335910429306413,0.077282618355404,-4.48772098810608
"120","17219171","Sh2d1b1","26904","SH2 domain containing 1B1",0.174773012153043,8.11678170960256,0.777817275142955,0.453072302875087,0.566789761228784,-6.71748056973498
"121","17219185","Olfml2b","320078","olfactomedin-like 2B",-1.15157514409807,6.84314038373785,-5.02626349848426,0.000385524918077201,0.00358645929223682,0.019098786615749
"122","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",0.222269476455612,11.647207517919,2.05743311012844,0.0641338833827565,0.12858972401141,-5.10019199313634
"123","17219208","Cfap126","75472","cilia and flagella associated protein 126",0.232455922235465,4.70978646023932,1.69775752508909,0.117612311059324,0.205307504532754,-5.65174781220467
"124","17219264","B4galt3","57370","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3",-0.0952206935462137,6.6954286953277,-0.583980037223732,0.571008153184124,0.676737852764805,-6.85443804992463
"125","17219308","Nectin4","71740","nectin cell adhesion molecule 4",0.29797788111971,6.50714206502263,1.67873551967331,0.121335987631741,0.210032910113194,-5.67930855235551
"126","17219397","Cd48","12506","CD48 antigen",0.603738812919129,10.2295396067611,5.69656188644305,0.000138585672325708,0.00212670917605724,1.07530420882248
"127","17219407","Slamf1","27218","signaling lymphocytic activation molecule family member 1",0.24686180356305,4.51253674371659,1.17339631733045,0.265404321596673,0.37669682319016,-6.33431501451658
"128","17219418","Cd84","12523","CD84 antigen",0.283338382199958,11.1808192318104,2.49301200520241,0.0298637518240992,0.0707273148933981,-4.37432806985074
"129","17219546","Slamf9","98365","SLAM family member 9",-0.276456676735348,10.719820660635,-0.536092291835756,0.602560470780775,0.702596298257615,-6.88265989103433
"130","17219554","Igsf9","93842","immunoglobulin superfamily, member 9",-0.645677438758314,7.39180039675198,-3.06133664557285,0.0108192605897611,0.0331550844978307,-3.37693538254198
"131","17219581","Tagln2","21346","transgelin 2",-1.55227913191899,10.2224471234694,-7.45341021512857,1.26757668207354e-05,0.000679381043485821,3.54190276166786
"132","17219591","Cfap45","71870","cilia and flagella associated protein 45",-0.0495954803710141,5.51152671001736,-0.34326714958408,0.737864572175355,0.810750782312415,-6.97277309544951
"133","17219643","Aim2","383619","absent in melanoma 2",0.499453411514001,9.16191175826749,4.54209426652731,0.000839722350075388,0.0058325261677273,-0.782417143365106
"134","17219662","Ifi209","236312","interferon activated gene 209",0.659527443067716,10.0974481882051,2.38058891288672,0.0364508239943629,0.0821466505274495,-4.56616931548464
"135","17219670","Ifi208","100033459","interferon activated gene 208",1.03659524450764,6.43498287058983,1.26393593944522,0.232365777161131,0.342376628374898,-6.22918882125934
"136","17219684","Olfr429","258717","olfactory receptor 429",0.421523846036448,3.3462987609943,2.72198511406216,0.0198514473236898,0.0520253809782264,-3.97679189299122
"137","17219688","Olfr424","258716","olfactory receptor 424",-0.249834048527984,3.39216843454885,-1.24243448636128,0.239896091141592,0.349517870143307,-6.25468914959408
"138","17219756","Olfr417","258238","olfactory receptor 417",0.0171019963200498,5.55911997957802,0.0558822201017317,0.956437166837821,0.970669030487586,-7.03452326092089
"139","17219848","Exo1","26909","exonuclease 1",-0.833664052995161,6.60223485835701,-4.0506231018939,0.00191126371197387,0.00989306539074961,-1.6252935895729
"140","17219997","Kif26b","269152","kinesin family member 26B",-0.550261977020177,6.03224668428981,-2.46964406540548,0.0311295737055875,0.073107517079645,-4.41441204371122
"141","17220059","Cdc42bpa","226751","CDC42 binding protein kinase alpha",-1.95173261692247,5.77611150391198,-6.76228958452948,3.09694717653529e-05,0.00102144027538115,2.62238612599513
"142","17220122","Parp1","11545","poly (ADP-ribose) polymerase family, member 1",-0.318249610962052,9.07932601973524,-2.6057059511375,0.0244336161578081,0.0608403135500532,-4.17966539571258
"143","17220148","Lin9","72568","lin-9 homolog (C. elegans)",-0.585175608666313,7.48727972564348,-3.29934191517527,0.00708093099499323,0.0243257774123985,-2.95296671276547
"144","17220432","Tlr5","53791","toll-like receptor 5",-0.0469822888664124,5.75572107119361,-0.256611623474177,0.802212013058088,0.862226797673305,-7.00067648169485
"145","17220439","Aida","108909","axin interactor, dorsalization associated",-0.463968655443674,9.34867888946585,-4.11379549745899,0.00171659184692831,0.00914955672148354,-1.51550671217291
"146","17220489","Rab3gap2","98732","RAB3 GTPase activating protein subunit 2",0.478302617898761,9.7147152505031,3.3464023981862,0.00651393489264649,0.0228349818267087,-2.8690944309109
"147","17220533","Bpnt1","23827","bisphosphate 3'-nucleotidase 1",-0.023665104351104,7.5532907994116,-0.22636674896923,0.825065194019973,0.878124991539112,-7.00854133632267
"148","17220548","Eprs","107508","glutamyl-prolyl-tRNA synthetase",-0.39226993592156,9.85648404250357,-1.89751535785175,0.0842884601897086,0.158996273613521,-5.3520465806917
"149","17220724","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",-1.02627766546248,6.12579844999611,-3.57502975835222,0.00435253185669651,0.0172547078393873,-2.46232036855829
"150","17220776","Nsl1","381318","NSL1, MIS12 kinetochore complex component",-0.985080171404049,5.95982908506351,-4.46895594175838,0.000947163421745267,0.00624940094677962,-0.906108032047264
"151","17220787","Batf3","381319","basic leucine zipper transcription factor, ATF-like 3",0.243973748294771,6.18137756102111,0.881340139961211,0.396971989372399,0.513441102834638,-6.63003892121156
"152","17220794","D730003I15Rik","100504360","RIKEN cDNA D730003I15 gene",0.366965671685799,5.67456825403641,1.87451459130312,0.0876284621795695,0.163351185482958,-5.38745171631202
"153","17220797","Pacc1","66950","proton activated chloride channel 1",0.221018715097969,8.57939857653871,1.73803616936842,0.110063195558478,0.195130141819203,-5.5927983878271
"154","17220809","Ints7","77065","integrator complex subunit 7",-0.468429209486155,8.08345631100592,-4.05744390431018,0.00188918007124297,0.00983661886643345,-1.61342129926895
"155","17220844","Nek2","18005","NIMA (never in mitosis gene a)-related expressed kinase 2",-1.20015743677584,6.49694972195016,-3.596891235947,0.00418886293488914,0.0168539139307729,-2.4235237905324
"156","17220861","Slc30a1","22782","solute carrier family 30 (zinc transporter), member 1",0.415131873470349,7.93134356684041,3.13169530986841,0.00954238826119561,0.0300886568804331,-3.25171544254084
"157","17220974","Plxna2","18845","plexin A2",-0.677741177244426,6.7913562100598,-1.79790227775537,0.0996480151866214,0.18123596204707,-5.50375463155954
"158","17221010","Mir3962","100628615","microRNA 3962",0.0460342435216536,3.75269272347015,0.192359098486063,0.850964121288568,0.895979973750406,-7.01621828136433
"159","17221081","Mrpl15","27395","mitochondrial ribosomal protein L15",-0.111457303442735,7.53950896041021,-0.908334767981956,0.383159470930895,0.498806690644718,-6.60567543008998
"160","17221122","Sntg1","71096","syntrophin, gamma 1",0.055248000011586,4.0518529491218,0.232551245401966,0.820377594907487,0.874845527072046,-7.00701242114674
"161","17221148","2610203C22Rik","72481","RIKEN cDNA 2610203C22 gene",-0.358320106429709,6.71792869191125,-1.75023421299043,0.107864557465209,0.192392849155937,-5.57479136596999
"162","17221158","Mybl1","17864","myeloblastosis oncogene-like 1",-0.179378913293724,6.55902960771831,-0.982128655942567,0.347132642532718,0.462878588919105,-6.53588231310962
"163","17221177","Vcpip1","70675","valosin containing protein (p97)/p47 complex interacting protein 1",0.574827230666662,9.3018291234897,5.94752001731243,9.60367304378658e-05,0.00177450759597556,1.45417757030414
"164","17221186","Snhg6","73824","small nucleolar RNA host gene 6",-0.362958743776066,9.29730324323569,-1.42959686941468,0.180597990095127,0.283014009589302,-6.02217748705124
"165","17221213","Ppp1r42","69312","protein phosphatase 1, regulatory subunit 42",0.210326086126831,3.97446158544783,0.890420422423386,0.392287957662677,0.508370572000238,-6.62191455095588
"166","17221269","Cpa6","329093","carboxypeptidase A6",-0.275846405332227,4.03633121917214,-1.35635452835016,0.202156827174407,0.307883478322785,-6.11594144085766
"167","17221360","Lactb2","212442","lactamase, beta 2",0.656118553803292,9.76586116538793,5.57780110572936,0.000165359602950482,0.00227941714774834,0.892848168670425
