"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"33","17213428","Cyp20a1","77951","cytochrome P450, family 20, subfamily a, polypeptide 1",-0.310137899568799,9.3535996239816,-2.98058008586187,0.0124991338963784,0.034537258520727,-3.50315631594847
"34","17213462","Cd28","12487","CD28 antigen",-0.394733948846849,7.0234352795689,-1.21626685555348,0.249323811255459,0.354461135796361,-6.26686252548873
"35","17213490","Icos","54167","inducible T cell co-stimulator",0.411172210026249,5.80107577947055,2.4880462623937,0.0301284616555091,0.0685811188918966,-4.36517510377368
"36","17213580","Eef1b2","55949","eukaryotic translation elongation factor 1 beta 2",-0.0083035210213307,11.0589074303741,-0.057507061145387,0.955172027046632,0.969083084510816,-7.01577616406183
"37","17213608","Adam23","23792","a disintegrin and metallopeptidase domain 23",-0.86571025483667,5.451124685014,-3.22285151425729,0.00811200435730417,0.024769385183029,-3.07227775144638
"38","17213702","Pikfyve","18711","phosphoinositide kinase, FYVE type zinc finger containing",0.481598452432923,9.88824276403623,5.47420171084412,0.000193220453237218,0.00209367091646932,0.74606511688954
"39","17213990","Atic","108147","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",-0.651522627694415,7.77748457409663,-6.08105431313729,7.92918188994481e-05,0.00120798512902444,1.6650694002885
"40","17214053","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",-0.772839528620458,4.35955310184669,-3.01169111671881,0.0118228847889231,0.033129514859887,-3.44794694930784
"41","17214100","Rpl37a","19981","ribosomal protein L37a",0.0318382928101402,6.49129354555505,0.168395838155457,0.869326476607224,0.908290010700014,-7.00224026834379
"42","17214197","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",0.0895827969020324,11.6044616941652,0.572529756275069,0.578470519390375,0.680867756712718,-6.84279665630875
"43","17214232","Mir26b","387219","microRNA 26b",0.323723427195697,4.70302442043914,1.39386780923457,0.190860132286587,0.287080856773523,-6.05000389306609
"44","17214368","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",0.888845792286905,7.32342952264325,4.09765665011395,0.00176427345247437,0.0086354266779199,-1.52747687972022
"45","17214543","Gmppa","69080","GDP-mannose pyrophosphorylase A",-0.164798351339138,8.46360305443332,-1.74062204977436,0.109593759552945,0.186952224795471,-5.57081407012747
"46","17214622","Slc4a3","20536","solute carrier family 4 (anion exchanger), member 3",0.31926694311358,6.12373932318201,2.37362611549954,0.0369022467652454,0.0798992990135835,-4.56019697834321
"47","17214892","A530040E14Rik","621875","RIKEN cDNA A530040E14 gene",0.0462113041810177,3.57472600611534,0.145313231768273,0.887090535189178,0.922186256518891,-7.00614990032677
"48","17214910","Gm2427","100039794","predicted gene 2427",0.46788795508544,6.62580501449415,2.08364780723266,0.0612957753716753,0.118691258342689,-5.0400597529198
"49","17214924","Sp140","434484","Sp140 nuclear body protein",1.13452347699179,7.37043463482734,4.94495057146491,0.000438365306964309,0.00336698276156818,-0.0984556372211856
"50","17214948","Sp100","20684","nuclear antigen Sp100",0.582003869364266,11.1955905701053,3.10871394556249,0.00994175488347953,0.0289553006839698,-3.27549346053761
"51","17215097","B3gnt7","227327","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",-0.333033147864692,4.7302063797475,-1.85070398659023,0.0912138026896629,0.161722962981287,-5.40575907680436
"52","17215105","C130036L24Rik","319336","RIKEN cDNA C130036L24 gene",0.373387753466719,5.05169841773319,1.97387386987923,0.0740250225958575,0.137429163424785,-5.21494930157286
"53","17215166","Akp3","11648","alkaline phosphatase 3, intestine, not Mn requiring",0.166763780162332,4.28187549087187,0.997549493849972,0.339923796153612,0.452753104214382,-6.50222693876765
"54","17215372","Scarna6","100217415","small Cajal body-specific RNA 6",0.336945319815737,8.1911669461538,2.57199545252075,0.0259472696082553,0.0610565955314444,-4.22050334744527
"55","17215565","Sh3bp4","98402","SH3-domain binding protein 4",0.433760665232422,7.20571826449492,2.94687015024601,0.0132758880126481,0.0361034249131977,-3.56291627378048
"56","17215576","Agap1","347722","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",-0.891078391441827,7.25006188298566,-4.9107591321365,0.000462821828693266,0.00349214808022841,-0.154357982982815
"57","17215720","Scly","50880","selenocysteine lyase",-0.0663756715246837,8.30167736586157,-0.651762309829441,0.527929657500462,0.633832981580215,-6.79205303207896
"58","17215799","Twist2","13345","twist basic helix-loop-helix transcription factor 2",-0.363556444640366,3.73542603248268,-1.30288433265032,0.219213367136192,0.319461756874951,-6.16379104666872
"59","17215820","Gpc1","14733","glypican 1",-0.967193520348538,6.64087030793189,-4.57402053462928,0.000796909234808284,0.0050361637402283,-0.713221223484635
"60","17215873","Gpr35","64095","G protein-coupled receptor 35",0.343506502362763,5.67098811236938,2.09283302526763,0.0603296578607662,0.117578067743608,-5.02523774564585
"61","17215932","Sned1","208777","sushi, nidogen and EGF-like domains 1",-0.200127492082915,4.77022237470891,-1.19589755828127,0.256865078645988,0.363028706338314,-6.29032244540812
"62","17216031","Farp2","227377","FERM, RhoGEF and pleckstrin domain protein 2",-0.249484406887446,5.86039507315953,-1.80025059260577,0.0992583100936566,0.173066512156897,-5.48208825162847
"63","17216096","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",0.151246275176159,6.06154612909619,0.846916031846597,0.415077525311538,0.530785369080347,-6.64164497103123
"64","17216120","Gal3st2b","100041596","galactose-3-O-sulfotransferase 2B",-0.27828994325458,5.49400890230894,-1.15544437742963,0.272375775855557,0.380728715154139,-6.33600570017398
"65","17216158","Fam174a","67698","family with sequence similarity 174, member A",0.449223241093152,8.039759397765,3.08535752992639,0.0103649806409377,0.0298972551852951,-3.31704056083341
"66","17216219","1810006J02Rik","69030","RIKEN cDNA 1810006J02 gene",-0.0584212168386049,3.46285164042944,-0.424958781105782,0.679055622071364,0.762553370539745,-6.92064098164311
"67","17216339","Tnfrsf11a","21934","tumor necrosis factor receptor superfamily, member 11a, NFKB activator",0.0174888279650922,9.33190555577288,0.132280430251738,0.897149751553637,0.928454683288623,-7.00810418024896
"68","17216353","Zcchc2","227449","zinc finger, CCHC domain containing 2",0.536483920677965,8.37885569551975,2.41694630318276,0.0341793173745878,0.0754211014332065,-4.48667924830463
"69","17216373","Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1",-0.262043921453966,7.49087291658114,-1.60532475583316,0.136708187801699,0.222257463533237,-5.76568287838739
"70","17216458","Serpinb2","18788","serine (or cysteine) peptidase inhibitor, clade B, member 2",-0.443914887156506,5.6131145957569,-1.0156419203256,0.331606376749566,0.443944983934447,-6.48419154799782
"71","17216527","Cntnap5a","636808","contactin associated protein-like 5A",0.0392809958438711,3.38849753616388,0.203768983278177,0.842252644131719,0.887990588133909,-6.99513912431995
"72","17216690","Ccdc93","70829","coiled-coil domain containing 93",0.341634725159857,8.71074467200215,3.16235292592165,0.0090347942732083,0.0268749803017659,-3.18002233552277
"73","17216753","Mgat5","107895","mannoside acetylglucosaminyltransferase 5",-0.575423409694807,9.04473790043694,-3.81733541443587,0.00285330497684996,0.0118709375807695,-2.01743628920297
"74","17216792","Ccnt2","72949","cyclin T2",0.437978197610933,9.07623448814567,4.70648305653468,0.000642334252945108,0.00438794128779264,-0.491615316949526
"75","17216888","Thsd7b","210417","thrombospondin, type I, domain containing 7B",0.118564504726944,4.12996644002179,0.698568967676934,0.499315916805767,0.609159669363501,-6.75922319094373
"76","17216926","Cd55os","102640368","CD55 molecule, opposite strand sequence",0.556089097024346,4.91161286759881,2.4439873692496,0.0325797157658071,0.0728302526690114,-4.44058696840695
"77","17216931","Gm16083","102640300","predicted gene 16083",0.365785298464669,4.20954988454435,1.84971528141708,0.0913655467256004,0.161848311777963,-5.40726551745011
"78","17216990","Il10","16153","interleukin 10",1.50480426011398,9.14912726531997,4.28619772302201,0.00128360904038377,0.00702934347435026,-1.20215398898436
"79","17217022","Fam72a","108900","family with sequence similarity 72, member A",-0.00170543176837779,6.11110393981089,-0.00592659939356662,0.995377342027321,0.997541929756722,-7.01754645699612
"80","17217048","Rab7b","226421","RAB7B, member RAS oncogene family",-0.424373067706179,10.2081101155444,-2.56691151933565,0.0261834126995304,0.0614674081045795,-4.22929875787647
"81","17217101","Slc41a1","98396","solute carrier family 41, member 1",-0.197532780886178,7.16484548216026,-1.43981038560925,0.177751639937913,0.271799406551312,-5.99050951413513
"82","17217182","Nuak2","74137","NUAK family, SNF1-like kinase, 2",0.306699542494431,7.48824871409523,2.81997789626862,0.0166597110776492,0.0432070688598253,-3.78714669939065
"83","17217232","Tmem81","74626","transmembrane protein 81",0.361743090095631,5.8802308407139,2.83298651374236,0.0162764003584702,0.0424518565727448,-3.76422018867085
"84","17217373","Fmod","14264","fibromodulin",-0.588045880500105,6.06336603138194,-2.95877648492794,0.0129961457666556,0.0355524699945359,-3.54181688227717
"85","17217428","Myog","17928","myogenin",-0.0391159103094783,5.92514105442986,-0.239429938893641,0.815172420230915,0.868367348791503,-6.98662505535776
"86","17217455","Adipor1","72674","adiponectin receptor 1",0.134911935791681,10.4143633674176,1.30047860939967,0.220007743367148,0.320385607805684,-6.1667244823027
"87","17217500","Kdm5b","75605","lysine (K)-specific demethylase 5B",0.423892893534974,7.99675789111444,1.64018079067362,0.129206836113674,0.212542052486825,-5.71637879224577
"88","17217552","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-1.05536271878341,5.59032436608162,-7.38650571587824,1.37858474085154e-05,0.00042793270375345,3.46602627079319
"89","17217566","Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7",-0.871540904702225,8.36179867708039,-6.9045079722364,2.56452279354908e-05,0.000622026560977836,2.82821930400475
"90","17217602","Gm4793","215714","predicted gene 4793",0.237073126621113,5.39015445152574,1.55772603857748,0.147568839883711,0.235939885884736,-5.83194801011016
"91","17217610","Csrp1","13007","cysteine and glycine-rich protein 1",-1.13361584218385,8.77620653838964,-5.44510749822317,0.000201912293739652,0.00214859067814255,0.700672392207695
"92","17217789","Kif14","381293","kinesin family member 14",-1.74140609089115,6.20145910856102,-4.2735520206859,0.00131110267691284,0.00713425625557206,-1.22385539263729
"93","17217821","Zfp281","226442","zinc finger protein 281",0.783745663561374,8.42610914873009,3.72119513586028,0.00337142995722201,0.0133321695536086,-2.18691249229855
"94","17217825","Gm19705","100503460","predicted gene, 19705",-0.288577066691105,6.02505959000793,-1.22978697799167,0.24441644066332,0.348974951385593,-6.25112461718422
"95","17217846","Mir181b-1","723890","microRNA 181b-1",0.182657932224706,4.39550516003293,0.698518578725229,0.499346208687056,0.609159669363501,-6.75925965580107
"96","17217854","Dennd1b","329260","DENN/MADD domain containing 1B",0.387126873758287,8.69260981189544,3.65991102265144,0.00375160674948927,0.0144446504088626,-2.29525668251973
"97","17217887","4930596I21Rik","78229","RIKEN cDNA 4930596I21 gene",0.590693647836507,4.14948553934223,4.07945977651138,0.00181969463949771,0.0087988624578134,-1.55906727261366
"98","17217914","Aspm","12316","abnormal spindle microtubule assembly",-1.74253268419559,6.23785196299144,-4.92506303795747,0.000452419665195762,0.00341796496114478,-0.130952009922015
"99","17218060","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",0.16364838878672,8.36506153800238,0.755667272549312,0.46571366194626,0.578977080041511,-6.71636877307834
"100","17218079","Tpr","108989","translocated promoter region, nuclear basket protein",0.430709225270325,10.8127878445066,4.0137891650692,0.00203525274189244,0.00943016177623945,-1.67333688108531
"101","17218186","Fam129a","63913","family with sequence similarity 129, member A",-0.455602794968593,7.15813533514899,-3.86033486100017,0.00264894824107889,0.0112792103143594,-1.94185190649026
"102","17218305","Rgs8","67792","regulator of G-protein signaling 8",0.353765626654075,5.61578284051691,2.04942325525261,0.0650254239474803,0.123868780562593,-5.09503874547995
"103","17218321","Rgs16","19734","regulator of G-protein signaling 16",-0.981883647613322,6.33416637125884,-3.17842707486575,0.0087796851265773,0.026251671159942,-3.15140025888536
"104","17218328","Rnasel","24014","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",0.25121387128098,9.42482291033347,1.35917094404521,0.201289785568038,0.299475649382821,-6.09404197107789
"105","17218465","Cryzl2","226527","crystallin zeta like 2",0.217651041601738,6.82683925660482,1.11193315564966,0.289864693520421,0.399305444672531,-6.38376452822416
"106","17218514","Astn1","11899","astrotactin 1",0.0462285942157541,4.74566556616429,0.288109843537898,0.778615668851202,0.840029978765992,-6.97281707821372
"107","17218543","Cop1","26374","COP1, E3 ubiquitin ligase",0.0482751335671008,10.1226917898732,0.519129804085276,0.613948665578774,0.709796691524978,-6.87350214866929
"108","17218653","Gas5","14455","growth arrest specific 5",-0.162831054218744,6.83723553119927,-0.705517703310096,0.495149287756849,0.605395792439037,-6.75417160003299
"109","17218682","Cenpl","70454","centromere protein L",-0.802498116561919,5.38686341447106,-4.07556018165963,0.00183180560244243,0.00883602847361721,-1.56584128801775
"110","17218701","Tnfsf4","22164","tumor necrosis factor (ligand) superfamily, member 4",0.287270944379198,4.45675508797013,1.11830902278883,0.287249177657887,0.396705814510927,-6.37685696606632
"111","17218707","Tnfsf18","240873","tumor necrosis factor (ligand) superfamily, member 18",0.364409295949491,3.41872252172455,2.15947235956759,0.0537395690904742,0.107210708764912,-4.9168945348761
"112","17218736","Vamp4","53330","vesicle-associated membrane protein 4",0.535742560187674,7.84521214900637,4.29627703220698,0.00126212716773962,0.00697429586448387,-1.18486946909503
"113","17218752","Myoc","17926","myocilin",0.0868035862775312,4.19479942407034,0.365438931770107,0.721709598988836,0.796118415254547,-6.94573742443084
"114","17218760","Gm20471","105243993","predicted gene 20471",0.290373742179251,4.07236299302211,1.85627503605184,0.0903630781317018,0.160465962145343,-5.39726292913676
"115","17218813","Mettl18","69962","methyltransferase like 18",-0.130644052631454,4.60451975301446,-0.778083582836267,0.45292167125883,0.566589307637998,-6.69871522455744
"116","17218889","Slc19a2","116914","solute carrier family 19 (thiamine transporter), member 2",0.0190154881884315,7.68277414476439,0.0771126977579034,0.939917828493013,0.957824070505467,-7.01434854484593
"117","17218899","Ccdc181","74895","coiled-coil domain containing 181",0.108921585020497,6.03568789517221,0.894003063448438,0.390450421927022,0.505398821877297,-6.60016684032997
"118","17219053","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",0.307325117546936,4.16413089557204,1.67510971398023,0.122057576277245,0.204144874225844,-5.6663333256904
"119","17219096","Aldh9a1","56752","aldehyde dehydrogenase 9, subfamily A1",-0.788314621148899,9.62788596759145,-6.15521136099113,7.13636333192502e-05,0.00112635679259108,1.77373717550815
"120","17219171","Sh2d1b1","26904","SH2 domain containing 1B1",0.38650598943042,8.11678170960256,1.72012275706473,0.113365139914845,0.191964543027088,-5.60092911595331
"121","17219185","Olfml2b","320078","olfactomedin-like 2B",-1.94867990527144,6.84314038373785,-8.50537520568567,3.61711095202328e-06,0.000234279674632325,4.83351086749575
"122","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",0.94103004756019,11.647207517919,8.71062643575679,2.87084795264478e-06,0.000224838468643936,5.06837352870782
"123","17219208","Cfap126","75472","cilia and flagella associated protein 126",0.205425436608915,4.70978646023932,1.50033854802899,0.161655422326799,0.253594562754609,-5.91014194461176
"124","17219264","B4galt3","57370","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3",-0.229879130145957,6.6954286953277,-1.40982824195081,0.186216850744804,0.281940889951497,-6.02948643427663
"125","17219308","Nectin4","71740","nectin cell adhesion molecule 4",0.22369846344899,6.50714206502263,1.26026319429158,0.233638360831642,0.336230463546088,-6.21516911468
"126","17219397","Cd48","12506","CD48 antigen",0.534176201180115,10.2295396067611,5.04020567035365,0.000377162396466019,0.00309764426845281,0.0564400968673118
"127","17219407","Slamf1","27218","signaling lymphocytic activation molecule family member 1",0.41476451482817,4.51253674371659,1.97148018540837,0.0743283170668331,0.137904863813204,-5.21871438894802
"128","17219418","Cd84","12523","CD84 antigen",-0.124428795017776,11.1808192318104,-1.09481277250065,0.29697824185072,0.406830250390494,-6.40215659131816
"129","17219546","Slamf9","98365","SLAM family member 9",0.500414778917838,10.719820660635,0.970381720805245,0.35269805933809,0.46624317596966,-6.52880044765083
"130","17219554","Igsf9","93842","immunoglobulin superfamily, member 9",0.564434868860869,7.39180039675198,2.67614298465471,0.0215464049892302,0.0529251792908889,-4.03946120912877
"131","17219581","Tagln2","21346","transgelin 2",-1.12903423418837,10.2224471234694,-5.42116113094063,0.000209377647808143,0.00217774563892115,0.66322020149976
"132","17219591","Cfap45","71870","cilia and flagella associated protein 45",-0.213143462263246,5.51152671001736,-1.47523823131165,0.168172116397352,0.260947720625883,-5.94373760767389
"133","17219643","Aim2","383619","absent in melanoma 2",0.257513728650151,9.16191175826749,2.34186333197392,0.0390311416984584,0.0835723981113167,-4.61383476834
"134","17219662","Ifi209","236312","interferon activated gene 209",1.19360426160748,10.0974481882051,4.30835911594563,0.00123687136435135,0.00688031229696282,-1.16416539435698
"135","17219670","Ifi208","100033459","interferon activated gene 208",2.03871314222658,6.43498287058983,2.48583313914718,0.030247174732907,0.0687707111289737,-4.3689720072507
"136","17219684","Olfr429","258717","olfactory receptor 429",0.098868536955766,3.3462987609943,0.638442376091411,0.536244031773736,0.641757489883431,-6.80101118553367
"137","17219688","Olfr424","258716","olfactory receptor 424",-0.265429457790448,3.39216843454885,-1.31999106606195,0.213632213833002,0.313032621479424,-6.14281806789376
"138","17219756","Olfr417","258238","olfactory receptor 417",-0.0498079966283544,5.55911997957802,-0.162751843604882,0.873663473635038,0.911495913139947,-7.00324911619987
"139","17219848","Exo1","26909","exonuclease 1",-1.64855513118639,6.60223485835701,-8.01003170898156,6.43108550926329e-06,0.000314310615934068,4.24679457957185
"140","17219997","Kif26b","269152","kinesin family member 26B",-0.835979578899828,6.03224668428981,-3.75198013319105,0.00319569350561502,0.0128349027035116,-2.13257611002404
"141","17220059","Cdc42bpa","226751","CDC42 binding protein kinase alpha",-1.65655403397091,5.77611150391198,-5.73956595949881,0.000130062774650379,0.00163698756918155,1.15446091340651
"142","17220122","Parp1","11545","poly (ADP-ribose) polymerase family, member 1",-0.410995147337189,9.07932601973524,-3.36507088906653,0.00630205190046063,0.0207158962157882,-2.81894706348187
"143","17220148","Lin9","72568","lin-9 homolog (C. elegans)",-0.685701890475018,7.48727972564348,-3.86613002157652,0.00262258964013397,0.0112308324046052,-1.93167603555628
"144","17220432","Tlr5","53791","toll-like receptor 5",-0.272529828894648,5.75572107119361,-1.48852521929368,0.16469494407641,0.256719200420323,-5.92600029129752
"145","17220439","Aida","108909","axin interactor, dorsalization associated",-0.11237064318426,9.34867888946585,-0.996338525359928,0.340485906286736,0.45319952556406,-6.50342446539118
"146","17220489","Rab3gap2","98732","RAB3 GTPase activating protein subunit 2",-0.0683553729272486,9.7147152505031,-0.478242383237537,0.641835793565628,0.732705457174481,-6.89507745776499
"147","17220533","Bpnt1","23827","bisphosphate 3'-nucleotidase 1",-0.194937221926121,7.5532907994116,-1.86465711394383,0.0890967926608869,0.159099518578651,-5.38445491960451
"148","17220548","Eprs","107508","glutamyl-prolyl-tRNA synthetase",-0.0963402500328971,9.85648404250357,-0.466023743540863,0.650285377053158,0.739673380278236,-6.9011959655215
"149","17220724","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",-1.29041391846866,6.12579844999611,-4.49514621078539,0.000907119813327653,0.00553981121472576,-0.846222900154505
"150","17220776","Nsl1","381318","NSL1, MIS12 kinetochore complex component",-1.3750012576071,5.95982908506351,-6.23788826380517,6.35113824782501e-05,0.00104876356115837,1.89396327589055
"151","17220787","Batf3","381319","basic leucine zipper transcription factor, ATF-like 3",0.600529235947632,6.18137756102111,2.16937487971622,0.0528206181428845,0.105870967980603,-4.90067778380336
"152","17220794","D730003I15Rik","100504360","RIKEN cDNA D730003I15 gene",0.578969691166366,5.67456825403641,2.95746228530839,0.013026730097246,0.0356036222685223,-3.54414622501997
"153","17220797","Pacc1","66950","proton activated chloride channel 1",-0.536991190834458,8.57939857653871,-4.22276508072543,0.00142787510547072,0.00753867586029404,-1.3111871755009
"154","17220809","Ints7","77065","integrator complex subunit 7",-0.634191784229975,8.08345631100592,-5.49324751099571,0.000187746407158754,0.00206746206913883,0.7757144861685
"155","17220844","Nek2","18005","NIMA (never in mitosis gene a)-related expressed kinase 2",-1.73271556073287,6.49694972195016,-5.19297654108783,0.000297134485823861,0.00268496637190158,0.302232886865465
"156","17220861","Slc30a1","22782","solute carrier family 30 (zinc transporter), member 1",0.394618118085059,7.93134356684041,2.97694248159036,0.0125807041713341,0.0347171804193746,-3.50960816429793
"157","17220974","Plxna2","18845","plexin A2",-1.23641357883315,6.7913562100598,-3.2799405794848,0.0073291076560618,0.0229888397735425,-2.97057811248797
"158","17221010","Mir3962","100628615","microRNA 3962",-0.16620293335627,3.75269272347015,-0.694497052202302,0.501767382929877,0.611242047810674,-6.76216214468035
"159","17221081","Mrpl15","27395","mitochondrial ribosomal protein L15",-0.0814313695279818,7.53950896041021,-0.663634789842691,0.520582380161295,0.627022323994033,-6.78392420461889
"160","17221122","Sntg1","71096","syntrophin, gamma 1",0.214475808025151,4.0518529491218,0.90277686530521,0.385975580367199,0.50094880892112,-6.59222346973549
"161","17221148","2610203C22Rik","72481","RIKEN cDNA 2610203C22 gene",-0.381471690315869,6.71792869191125,-1.86331939430002,0.0892977851021091,0.159307778585682,-5.38650098333702
"162","17221158","Mybl1","17864","myeloblastosis oncogene-like 1",-1.43370828288951,6.55902960771831,-7.84978547942439,7.79066940729216e-06,0.000339004396791418,4.05074641361519
"163","17221177","Vcpip1","70675","valosin containing protein (p97)/p47 complex interacting protein 1",0.631464723522315,9.3018291234897,6.53352674162631,4.21770829372025e-05,0.000827488712413859,2.3159426851843
"164","17221186","Snhg6","73824","small nucleolar RNA host gene 6",-0.225820433492784,9.29730324323569,-0.889445950282236,0.392788797775602,0.507701766445228,-6.60426619665485
"165","17221213","Ppp1r42","69312","protein phosphatase 1, regulatory subunit 42",0.613171740374193,3.97446158544783,2.59587695533322,0.0248657399379327,0.0590918873336592,-4.17913222398873
"166","17221269","Cpa6","329093","carboxypeptidase A6",-0.891072442550619,4.03633121917214,-4.38146054898169,0.00109492927173802,0.00633177728473213,-1.03924977788272
